"iso_2","iso_3","country","year","higher_rate_1","higher_rate_2","higher_rate_3","reduced_rate_1","reduced_rate_2","reduced_rate_3","reduced_rate_4","reduced_rate_5","reduced_rate_6","standard_vat_rate","threshold","vrr","consumption_pct_total_5000","vat_pct_total_5111","sales_pct_total_5112","excise_pct_total_5121","consumption_pct_gdp_5000","vat_pct_gdp_5111","sales_pct_gdp_5112","excise_pct_gdp_5121","beer_excise_hl_usd","beer_low_alc_usd","still_wine_excise_hl_usd","sparkling_wine_excise_hl_usd","low_alc_excise_hl_usd","alc_excise_hl_usd","small_dist_rate","cigarette_excise_1k_usd","cigarette_excise_1k_pct_rsp","cigar_excise_1k_usd","cigar_excise_1k_pct_rsp","roll_tob_excise_1kg_usd","roll_tob_excise_1kg_pct_rsp","cig_pack_ex_tax_price_usd","cig_pack_specific_pct_rsp","cig_pack_ad_val_pct_rsp","cig_pack_sales_pct_rsp","cig_pack_total_tax_pct_rsp","cig_pack_price_usd","unleaded_total_tax_pct_price","unleaded_excise_pct_price","diesel_total_tax_pct_price","diesel_excise_pct_price","household_fuel_total_tax_pct_price","household_fuel_excise_pct_price"
"EE","EST","Estonia",1997,"","","","0","","","","","","18","","","38.813","28.029",0.016,9.676,"13.04","9.417","0.005","3.251","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",1998,"","","","0","","","","","","18","","","35.676","23.786",0.014,10.554,"12.012","8.009","0.005","3.554","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",1999,"","","","0","","","","","","18","","","35.14","23.757",0.012,9.715,"11.365","7.683","0.004","3.142","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",2000,"","","","0","5","","","","","18","","0.71","38.831","27.122",0.01,9.549,"12.055","8.42","0.003","2.965","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",2001,"","","","0","5","","","","","18","","","40.032","26.825",0.009,10.773,"12.129","8.128","0.003","3.264","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",2002,"","","","0","5","","","","","18","","","39.526","26.841",0.008,10.401,"12.239","8.311","0.003","3.22","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",2003,"","","","0","5","","","","","18","","","38.567","26.463",0.007,10.014,"11.863","8.14","0.002","3.08","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",2004,"","","","0","5","","","","","18","","","40.514","26.597",0.006,11.601,"12.555","8.242","0.002","3.595","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",2005,"","","","0","5","","","","","18","","0.704147754837738","41.903","26.9",0.006,12.166,"12.476","8.009","0.002","3.622","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",2006,"","","","0","5","","","","","18","","","43.516","29.416",0.005,11.042,"13.253","8.959","0.002","3.363","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",2007,"","","","0","5","","","","","18","","0.808686217303737","42.63","28.006",0.003,11.349,"13.211","8.679","0.001","3.517","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",2008,"","","","0","5","","","","","18","","0.671386754390685","38.044","24.806",0.003,10.338,"11.87","7.74","0.001","3.226","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",2009,"","","","0","9","","","","","20","","0.731635544361053","41.037","24.78",0.003,14.119,"14.263","8.613","0.001","4.907","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",2010,"","","","0","9","","","","","20","","0.664354654762913","40.719","25.691",0.113,12.64,"13.408","8.46","0.037","4.162","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",2011,"","","","0","9","","","","","20","26075.5496450035","0.667237587825144","42.251","25.951",0.316,13.544,"13.188","8.1","0.099","4.228","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",2012,"","","","0","9","","","","","20","30075.285262342","0.686375945204622","42.909","26.552",0.082,13.925,"13.501","8.354","0.026","4.381","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",2013,"","","","0","9","","","","","20","29078.7869376926","0.658747322134417","41.688","26.016",0,13.296,"13.116","8.185","0","4.183","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",2014,"","","","0","9","","","","","20","25581.7765656457","0.693519231548656","42.241","26.56",0,13.101,"13.486","8.479","0","4.182","","","","","","","","","","","","","","0.976775648252536","30.53","30","16.67","77.2","4.28410372040586","","","","","",""
"EE","EST","Estonia",2015,"","","","0","9","","","","","20","","0.723744063566784","42.321","27.246",0,12.645,"13.999","9.012","0","4.183","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",2016,"","","","0","9","","","","","20","","0.720355537478577","43.33","27.096",0,13.682,"14.401","9.006","0","4.547","","","","","","","","","","","","","","0.958407079646018","30.53","30","16.67","77.2","4.20353982300885","","","","","",""
"EE","EST","Estonia",2017,"","","","0","9","","","","","20","","0.736816592674444","43.012","27.699",0,12.76,"13.985","9.006","0","4.149","","","","","","","","","","","","","","","","","","","","57.652897854627","40.9862311879603","53.4796893667861","36.8130227001195","58.3756345177665","41.7089678510998"
"EE","EST","Estonia",2018,"","","","0","9","","","","","20","72611.8858395931","0.738096636031239","41.802","27.318",0,11.862,"13.75","8.986","0","3.902","19.0112359550562","","166.089887640449","166.089887640449","94.8426966292135","2817.97752808989","0","78.0898876404494","30","169.662921348315","10","86.3370786516854","0","","","","","","","","","","","",""
"EE","EST","Estonia",2019,"","","","0","9","","","","","20","","0.73549304617323","42.403","26.702",0,12.136,"14.024","8.831","0","4.014","","","","","","","","","","","","","","","","","","","","63.946117274168","44.6117274167987","61.25","44.0178571428571","23.2336956521739","6.56702898550725"
"EE","EST","Estonia",2020,"","","","0","9","","","","","20","73454.4720000735","","","",NA,NA,"","","","","14.2696629213483","","166.089887640449","166.089887640449","71.1797752808989","2113.48314606742","0","92.0786516853933","30","169.662921348315","10","100.707865168539","0","","","","","","","","","","","",""
"ES","ESP","Spain",1967,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",1968,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",1969,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",1970,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",1971,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",1972,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",1973,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",1974,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",1975,"","","","","","","","","","","","","24.159","0",0,2.206,"4.326","0","0","0.395","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",1976,"","","","","","","","","","","","","24.922","0",0,2.044,"4.46","0","0","0.366","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",1977,"","","","","","","","","","","","","22.492","0",0,1.841,"4.421","0","0","0.362","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",1978,"","","","","","","","","","","","","21.386","0",0,1.346,"4.462","0","0","0.281","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",1979,"","","","","","","","","","","","","20.975","0",0,0.968,"4.482","0","0","0.207","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",1980,"","","","","","","","","","","","","20.694","0",0,5.631,"4.54","0","0","1.235","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",1981,"","","","","","","","","","","","","22.661","0",0,6.553,"5.243","0","0","1.516","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",1982,"","","","","","","","","","","","","22.381","0",0,4.893,"5.242","0","0","1.146","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",1983,"","","","","","","","","","","","","24.369","0",0,4.908,"6.162","0","0","1.241","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",1984,"","","","","","","","","","","","","26.088","0",0,5.852,"6.686","0","0","1.5","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",1985,"","","","","","","","","","","","","28.429","0",0,5.438,"7.609","0","0","1.455","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",1986,"33","","","6","","","","","","12","","","33.372","14.756",0,5.365,"9.385","4.15","0","1.509","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",1987,"33","","","6","","","","","","12","","","30.665","16.034",0,6.198,"9.163","4.791","0","1.852","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",1988,"33","","","6","","","","","","12","","0.572012998633308","30.982","16.42",0,5.935,"9.301","4.929","0","1.782","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",1989,"33","","","6","","","","","","12","","","28.809","16.292",0,5.51,"9.143","5.171","0","1.749","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",1990,"33","","","6","","","","","","12","","","28.397","15.728",0,5.834,"8.956","4.96","0","1.84","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",1991,"33","","","6","","","","","","12","","","28.356","15.591",0,6.625,"9.019","4.959","0","2.107","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",1992,"28","","","6","","","","","","15","","0.59","28.743","16.188",0,7.057,"9.431","5.312","0","2.315","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",1993,"","","","3","6","","","","","15","","","27.293","14.651",0,7.715,"8.697","4.668","0","2.458","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",1994,"","","","3","6","","","","","15","","","28.64","15.743",0,8.272,"9.136","5.021","0","2.638","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",1995,"","","","4","7","","","","","16","","","29.231","15.896",0,8.314,"9.151","4.977","0","2.603","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",1996,"","","","4","7","","","","","16","","0.44","29.602","16.435",0.007,8.447,"9.209","5.113","0.002","2.628","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",1997,"","","","4","7","","","","","16","","","29.355","16.57",0.006,8.256,"9.379","5.294","0.002","2.638","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",1998,"","","","4","7","","","","","16","","","30.623","17.057",0.008,8.807,"10.033","5.588","0.003","2.885","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",1999,"","","","4","7","","","","","16","","","31.033","17.767",0.008,8.708,"10.283","5.887","0.003","2.885","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",2000,"","","","4","7","","","","","16","","0.52","30.571","17.647",0.007,8.384,"10.104","5.832","0.002","2.771","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",2001,"","","","4","7","","","","","16","","","29.888","17.445",0.008,8.016,"9.802","5.721","0.003","2.629","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",2002,"","","","4","7","","","","","16","","","28.918","16.723",0.009,7.928,"9.613","5.559","0.003","2.635","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",2003,"","","","4","7","","","","","16","","","29.175","17.191",0.011,7.92,"9.656","5.69","0.004","2.621","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",2004,"","","","4","7","","","","","16","","","29.106","17.525",0.01,7.576,"9.908","5.966","0.003","2.579","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",2005,"","","","4","7","","","","","16","","0.562170291351406","28.696","17.659",0.01,7.101,"10.113","6.224","0.004","2.503","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",2006,"","","","4","7","","","","","16","","","27.792","17.258",0.01,6.692,"10.005","6.213","0.004","2.409","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",2007,"","","","4","7","","","","","16","0","0.524590180382168","26.129","16.02",0.009,6.532,"9.515","5.834","0.003","2.378","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",2008,"","","","4","7","","","","","16","","0.41204042462353","25.313","14.696",0.009,6.949,"8.126","4.718","0.003","2.231","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",2009,"","","","4","7","","","","","16","","0.290048923382803","22.926","11.591",0.011,7.549,"6.804","3.44","0.003","2.241","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",2010,"","","","4","8","","","","","18","0","0.438120455484339","27.519","16.485",0.093,7.267,"8.608","5.157","0.029","2.273","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",2011,"","","","4","8","","","","","18","0","0.381479854992386","27.071","16.306",0.081,7.05,"8.443","5.086","0.025","2.199","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES","ESP","Spain",2012,"","","","4","10","","","","","21","0","0.399731424886585","27.645","16.486",0.067,6.761,"8.948","5.336","0.022","2.188","","","","","","","","","","","","","","","","","","","","","","","","",""
